"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"Which report that John was incompetent did he submit?","Which report that John was incompetent did he submit?",0.86683189868927,0.86683189868927,1,1,0,1,"Skipped"
"Mary has always [[preferred]] lemons to limes.","Mary has always [[tried]] lemons to limes.",0.012436211109161377,0.8019304275512695,1,0,1,51,"Successful"
"He [[let]] the cats which were whining out.","He [[said]] the cats which were whining out.",0.038368940353393555,0.6261366009712219,1,0,1,55,"Successful"
"What did Bill [[buy]]?","What did Bill [[be]]?",0.007624685764312744,0.6850326657295227,1,0,1,52,"Successful"
"Mary [[saw]] the [[boy]] walking toward the railroad station.","Mary [[spotting]] the [[clerk]] walking toward the railroad station.",0.008350491523742676,0.9453573822975159,1,0,1,100,"Successful"
"A proof that the claim had been. [[made]] was [[giver]] that John had lied.","A proof that the claim had been. [[reality]] was [[such]] that John had lied.",0.033967018127441406,0.7988349795341492,0,1,0,58,"Successful"
"He [[attributed]] to a short circuit which was caused by an overloaded transducer the fire which destroyed most of my factory.","He [[went]] to a short circuit which was caused by an overloaded transducer the fire which destroyed most of my factory.",0.16079503297805786,0.576744794845581,1,0,1,46,"Successful"
"The mayor regarded as being absurd the proposal to build a sidewalk from Dartmouth to Smith.","The mayor regarded as being absurd the proposal to build a sidewalk from Dartmouth to Smith.",0.9569305181503296,0.9569305181503296,1,1,0,1,"Skipped"
"I want that Bill left to remain a secret.","I want that Bill left to remain a secret.",0.8101303577423096,0.8101303577423096,1,1,0,1,"Skipped"
"I know a man who Tom drives as [[drives]].","I know a man who Tom drives as [[backup]].",0.1598680019378662,0.9776070713996887,0,1,0,45,"Successful"
"Drowning cats, which is against the law, are hard to rescue.","Drowning cats, which is against the law, are hard to rescue.",0.974944531917572,0.974944531917572,1,1,0,1,"Skipped"
"Muriel said nothing else than that she had been insulted.","Muriel said nothing else than that she had been insulted.",0.564677357673645,0.564677357673645,0,0,1,1,"Skipped"
"[[Himself]] is understood by Rutherford.","[[chemistry]] is understood by Rutherford.",0.03411829471588135,0.9749419689178467,0,1,0,34,"Successful"
"I [[feel]] that Arch will show up.","I [[hoping]] that Arch will show up.",0.01109457015991211,0.9651956558227539,1,0,1,54,"Successful"
"The proof this set is recursive is difficult.","The proof this set is recursive is difficult.",0.984971821308136,0.984971821308136,1,1,0,1,"Skipped"
"The madrigals which Henry plays the lute and sings sound lousy.","The madrigals which Henry plays the lute and sings sound lousy.",0.8621689081192017,0.8621689081192017,1,1,0,1,"Skipped"
"Tom picked these grapes, and I washed some turnips, and Suzie will [[prepare]] these grapes.","Tom picked these grapes, and I washed some turnips, and Suzie will [[washing]] these grapes.",0.015352487564086914,0.9166945219039917,1,0,1,57,"Successful"
"[[Where]] did you go and who ate what?","[[then]] did you go and who ate what?",0.24327808618545532,0.8532887697219849,1,0,1,24,"Successful"
"Which [[boy's]] did we elect guardian's employer president?","Which [[means]] did we elect guardian's employer president?",0.05040770769119263,0.7207735776901245,0,1,0,56,"Successful"
"[[How]] sane is Peter?","[[perhaps]] sane is Peter?",0.012545108795166016,0.9303664565086365,1,0,1,33,"Successful"
"I [[live]] at the place where Route 150 crosses the River and my dad lives at the place where Route 150 crosses the Hudson River too.","I [[living]] at the place where Route 150 crosses the River and my dad lives at the place where Route 150 crosses the Hudson River too.",0.022753357887268066,0.8249770402908325,1,0,1,38,"Successful"
"I live at the place where Route 150 crosses the Hudson River and my dad lives at it too.","I live at the place where Route 150 crosses the Hudson River and my dad lives at it too.",0.8279083967208862,0.8279083967208862,1,1,0,1,"Skipped"
"[[Who]] is she trying to [[make]] up to now?","[[he]] is she trying to [[be]] up to now?",0.07196146249771118,0.9280643463134766,1,0,1,63,"Successful"
"Wind was [[gotten]] of a plot to negotiate an honorable end to the war in Vietnam.","Wind was [[part]] of a plot to negotiate an honorable end to the war in Vietnam.",0.046604156494140625,0.981908917427063,0,1,0,27,"Successful"
"Mike [[talked]] about politics yesterday to my friends.","Mike [[introduced]] about politics yesterday to my friends.",0.007012665271759033,0.9729992151260376,1,0,1,55,"Successful"
"[[It]] was expected by the [[reporters]] that the principal would [[fire]] some teacher.","[[what]] was expected by the [[group]] that the principal would [[become]] some teacher.",0.007503986358642578,0.5454977750778198,1,0,1,114,"Successful"
"Which hat did Mike quip that she never wore?","Which hat did Mike quip that she never wore?",0.8643639087677002,0.8643639087677002,1,1,0,1,"Skipped"
"Which [[girl]] did Mike quip never wore this [[hat]]?","Which [[jeans]] did Mike quip never wore this [[summer]]?",0.10186606645584106,0.7705358266830444,0,1,0,82,"Successful"
"We donated wire for the [[convicts]] to [[build]] cages with.","We donated wire for the [[building]] to [[have]] cages with.",0.05883365869522095,0.7782298922538757,1,0,1,106,"Successful"
"I won't have some money.","I won't have some money.",0.9428247809410095,0.9428247809410095,1,1,0,1,"Skipped"
"Do you believe the claim that [[somebody]] was looking for something?","Do you believe the claim that [[man]] was looking for something?",0.15651488304138184,0.7024469375610352,1,0,1,50,"Successful"
"I won't ask you to [[believe]] that he tried to force me to [[give]] her any money.","I won't ask you to [[suppose]] that he tried to force me to [[let]] her any money.",0.19673949480056763,0.7652809619903564,1,0,1,34,"Successful"
"[[That]] Sam sometimes didn't sleep must have pleased somebody.","[[the]] Sam sometimes didn't sleep must have pleased somebody.",0.03855443000793457,0.9555991888046265,1,0,1,14,"Successful"
"I talked to Winston about himself.","I talked to Winston about himself.",0.7410497665405273,0.7410497665405273,0,0,1,1,"Skipped"
"That the fuzz wanted him worried John, but that the fuzz [[wanted]] her didn't worry Mary.","That the fuzz wanted him worried John, but that the fuzz [[was]] her didn't worry Mary.",0.02594435214996338,0.5424791574478149,1,0,1,43,"Successful"
"I'll work on it if [[Sam]] will be working on it.","I'll work on it if [[will]] will be working on it.",0.3114436864852905,0.6602318286895752,1,0,1,47,"Successful"
"I'll [[work]] on it if I can.","I'll [[make]] on it if I can.",0.010512113571166992,0.7789100408554077,1,0,1,52,"Successful"
"Here's a knife with which for you to cut up the onions.","Here's a knife with which for you to cut up the onions.",0.6755112409591675,0.6755112409591675,1,1,0,1,"Skipped"
"Fluffy is sick, which not [[everybody]] knows.","Fluffy is sick, which not [[hi]] knows.",0.11693388223648071,0.9683588147163391,1,0,1,28,"Successful"
"[[Maxwell]] is quite a [[doctor]].","[[i]] is quite a [[lot]].",0.00901705026626587,0.9383811950683594,1,0,1,95,"Successful"
"The younger woman might have been tall and, and the older one definitely was, blond.","The younger woman might have been tall and, and the older one definitely was, blond.",0.933772087097168,0.933772087097168,1,1,0,1,"Skipped"
"Sally is tall, and may be blond, and Sheila is short, and definitely is, blond.","Sally is tall, and may be blond, and Sheila is short, and definitely is, blond.",0.571323037147522,0.571323037147522,0,0,1,1,"Skipped"
"I have to try to [[finish]] grading some papers.","I have to try to [[look]] grading some papers.",0.012606024742126465,0.9525274038314819,1,0,1,52,"Successful"
"The socks are [[ready]] for for you to put on to be [[planned]].","The socks are [[easy]] for for you to put on to be [[eaten]].",0.04961967468261719,0.7316422462463379,0,1,0,35,"Successful"
"[[It]] is [[easy]] to [[play]] sonatas on this violin.","[[she]] is [[uncommon]] to [[appear]] sonatas on this violin.",0.008429408073425293,0.8599680662155151,1,0,1,91,"Successful"
"[[This]] violin is [[difficult]] to play sonatas on.","[[these]] violin is [[able]] to play sonatas on.",0.012013614177703857,0.8642134070396423,1,0,1,46,"Successful"
"My mother is [[easy]] to [[please]] my father and.","My mother is [[keen]] to [[replace]] my father and.",0.04539072513580322,0.5201222896575928,0,1,0,71,"Successful"
"[[Poor]] [[Bill]], it had started to rain and he had no [[umbrella]].","[[sea]] [[thing]], it had started to rain and he had no [[rain]].",0.024230897426605225,0.8234996199607849,1,0,1,104,"Successful"
"That the cops spoke to the janitor about it yesterday is terrible, that robbery.","That the cops spoke to the janitor about it yesterday is terrible, that robbery.",0.9231740832328796,0.9231740832328796,1,1,0,1,"Skipped"
"[[Every]] [[student]], and he [[wears]] [[socks]], is a [[swinger]].","[[this]] [[hero]], and he [[means]] [[everything]], is a [[fool]].",0.0471615195274353,0.5563451647758484,0,1,0,167,"Successful"
"That girl was [[given]] my binoculars by him.","That girl was [[checking]] my binoculars by him.",0.008204996585845947,0.8762695789337158,1,0,1,48,"Successful"
"Bill didn't [[allege]] that Roger had eaten anything.","Bill didn't [[want]] that Roger had eaten anything.",0.1514841914176941,0.9533287286758423,1,0,1,54,"Successful"
"Nobody who [[hates]] to [[eat]] anything should [[work]] in a delicatessen.","Nobody who [[knows]] to [[care]] anything should [[ask]] in a delicatessen.",0.007043361663818359,0.896408200263977,1,0,1,154,"Successful"
"Everybody around here who ever [[buys]] anything on credit talks in his [[sleep]].","Everybody around here who ever [[received]] anything on credit talks in his [[country]].",0.04427623748779297,0.660020649433136,1,0,1,107,"Successful"
"I can't remember the name of somebody who had misgivings.","I can't remember the name of somebody who had misgivings.",0.7269921898841858,0.7269921898841858,1,1,0,1,"Skipped"
"No writer, and no playwright, meets in Vienna.","No writer, and no playwright, meets in Vienna.",0.8023568987846375,0.8023568987846375,1,1,0,1,"Skipped"
"No writer, nor any playwright, meets in Vienna.","No writer, nor any playwright, meets in Vienna.",0.8806430101394653,0.8806430101394653,1,1,0,1,"Skipped"
"[[That]] you will marry any student is not certain.","[[this]] you will marry any student is not certain.",0.013435721397399902,0.9363915324211121,1,0,1,8,"Successful"
"[[Felicia]] [[kicked]] the [[ball]] off the [[bench]].","[[kate]] [[held]] the [[door]] off the [[room]].",0.013586223125457764,0.7391136884689331,1,0,1,193,"Successful"
"I [[sent]] the package halfway around the world.","I [[was]] the package halfway around the world.",0.025162875652313232,0.6151355504989624,1,0,1,56,"Successful"
"[[Sam]] [[gave]] the ball out of the [[basket]].","[[colt]] [[ripped]] the ball out of the [[balls]].",0.04008817672729492,0.9859020113945007,0,1,0,138,"Successful"
"Sam [[offered]] the ball out of the basket.","Sam [[fished]] the ball out of the basket.",0.02947711944580078,0.9919406175613403,0,1,0,55,"Successful"
"Park Square has a [[festive]] [[air]].","Park Square has a [[short]] [[time]].",0.008859217166900635,0.9340530037879944,1,0,1,94,"Successful"
"[[The]] [[worker]] will have a [[job]].","[[any]] [[bastard]] will have a [[go]].",0.008960902690887451,0.20786041021347046,1,1,1,115,"Failed"
"No one can forgive that comment to you.","No one can forgive that comment to you.",0.7826208472251892,0.7826208472251892,1,1,0,1,"Skipped"
"We launched the rocket to the moon, but it blew up before it [[got]] there.","We launched the rocket to the moon, but it blew up before it [[had]] there.",0.008626937866210938,0.6387333273887634,1,0,1,55,"Successful"
"Sarah [[promised]] Catherine her old [[car]], but then [[gave]] it to her son instead.","Sarah [[lending]] Catherine her old [[hand]], but then [[giving]] it to her son instead.",0.010708630084991455,0.6390860080718994,1,0,1,154,"Successful"
"I lent the book [[partway]] to Tony.","I lent the book [[box]] to Tony.",0.056216299533843994,0.9916990399360657,0,1,0,28,"Successful"
"The farmer [[loaded]] the cart with apples.","The farmer [[paid]] the cart with apples.",0.011072754859924316,0.7255364656448364,1,0,1,54,"Successful"
"The farmer dumped the cart with apples.","The farmer dumped the cart with apples.",0.7150081396102905,0.7150081396102905,1,1,0,1,"Skipped"
"Martha [[carved]] the baby a toy out of wood.","Martha [[pulled]] the baby a toy out of wood.",0.08717000484466553,0.9516217112541199,1,0,1,55,"Successful"
"The bread [[cuts]] easily.","The bread [[was]] easily.",0.02654165029525757,0.9660214185714722,1,0,1,55,"Successful"
"Janet broke Bill on the [[finger]].","Janet broke Bill on the [[weekend]].",0.10397857427597046,0.9918599724769592,0,1,0,53,"Successful"
"Janet [[broke]] the cup.","Janet [[handed]] the cup.",0.010904967784881592,0.9727069735527039,1,0,1,54,"Successful"
"The visitor [[rang]] the bell.","The visitor [[gave]] the bell.",0.01148456335067749,0.9497133493423462,1,0,1,52,"Successful"
"We [[pulled]] free.","We [[is]] free.",0.012964904308319092,0.9724016189575195,1,0,1,54,"Successful"
"[[That]] movie always [[shocks]] people.","[[these]] movie always [[told]] people.",0.007790803909301758,0.8078629970550537,1,0,1,66,"Successful"
"That movie always [[shocks]].","That movie always [[said]].",0.016766726970672607,0.9429877400398254,1,0,1,55,"Successful"
"[[Sharon]] came the room.","[[gone]] came the room.",0.025316894054412842,0.8791308403015137,0,1,0,8,"Successful"
"Bill [[sent]] a package to Tom.","Bill [[handing]] a package to Tom.",0.007395386695861816,0.93160080909729,1,0,1,54,"Successful"
"That [[acorn]] will [[grow]] into an oak tree.","That [[room]] will [[be]] into an oak tree.",0.026631653308868408,0.8704966306686401,1,0,1,99,"Successful"
"He [[turned]] into a frog.","He [[transformation]] into a frog.",0.011572778224945068,0.9686523079872131,1,0,1,51,"Successful"
"I [[mixed]] the sugar into the butter.","I [[dipping]] the sugar into the butter.",0.012050390243530273,0.9646012783050537,1,0,1,54,"Successful"
"Brian threw the fence with the stick.","Brian threw the fence with the stick.",0.8317306637763977,0.8317306637763977,1,1,0,1,"Skipped"
"Mira [[condemned]] [[Terry]] for the accident.","Mira [[giving]] [[people]] for the accident.",0.01590406894683838,0.9595547318458557,1,0,1,87,"Successful"
"We investigated the area for bombs.","We investigated the area for bombs.",0.9411145448684692,0.9411145448684692,0,0,1,1,"Skipped"
"[[I]] [[sensed]] his [[eagerness]].","[[it]] [[read]] his [[intention]].",0.010311365127563477,0.4936557412147522,1,1,1,108,"Failed"
"They praised the dedication in the [[volunteers]].","They praised the dedication in the [[end]].",0.04021066427230835,0.9780193567276001,0,1,0,54,"Successful"
"The [[earth]] was [[believed]] to be [[round]].","The [[location]] was [[meant]] to be [[ruins]].",0.014916002750396729,0.7291387319564819,1,0,1,115,"Successful"
"Sarah smiled a charming [[smile]].","Sarah smiled a charming [[grinned]].",0.009029030799865723,0.9584013819694519,1,0,1,48,"Successful"
"Sandra [[beamed]] a cheerful welcome.","Sandra [[responded]] a cheerful welcome.",0.009995520114898682,0.9509299993515015,1,0,1,54,"Successful"
"[[You've]] really [[lived]] it up.","[[got]] really [[gotten]] it up.",0.018964827060699463,0.9571084380149841,1,0,1,65,"Successful"
"Paperback books lift onto the table easily.","Paperback books lift onto the table easily.",0.8925313949584961,0.8925313949584961,1,1,0,1,"Skipped"
"The books lifted onto the table.","The books lifted onto the table.",0.8752177357673645,0.8752177357673645,1,1,0,1,"Skipped"
"Jessica [[loaded]] boxes under the wagon.","Jessica [[stack]] boxes under the wagon.",0.01348721981048584,0.9152112007141113,1,0,1,54,"Successful"
"Jessica [[loaded]] boxes on the wagon.","Jessica [[stack]] boxes on the wagon.",0.048480093479156494,0.9111846685409546,1,0,1,54,"Successful"
"Jessica crammed boxes at the [[truck]].","Jessica crammed boxes at the [[curb]].",0.030878841876983643,0.9740602374076843,0,1,0,54,"Successful"
"Lora [[buttered]] at the [[toast]].","Lora [[blushed]] at the [[thought]].",0.02371305227279663,0.9847947359085083,0,1,0,102,"Successful"
"[[Carla]] [[shoveled]] the walk.","[[nothing]] [[found]] the walk.",0.02255624532699585,0.8321247696876526,1,0,1,79,"Successful"
"Nora [[sent]] the book.","Nora [[handed]] the book.",0.014803886413574219,0.9711011648178101,1,0,1,54,"Successful"
"Nora [[sent]] Peter the book.","Nora [[plays]] Peter the book.",0.009924232959747314,0.9643874764442444,1,0,1,53,"Successful"
"[[Carla]] slid the [[book]].","[[i]] slid the [[screen]].",0.03553056716918945,0.3695976138114929,1,1,1,142,"Failed"
"Carla slid at the [[book]].","Carla slid at the [[wheel]].",0.04962664842605591,0.9856257438659668,0,1,0,54,"Successful"
"Amanda [[carried]] the package to Pamela.","Amanda [[passing]] the package to Pamela.",0.010361909866333008,0.9073182940483093,1,0,1,54,"Successful"
"[[Packages]] drive easily to New York.","[[please]] drive easily to New York.",0.05138981342315674,0.849142849445343,0,1,0,22,"Successful"
"The chair [[pushed]].","The chair [[sagged]].",0.32283371686935425,0.9751158952713013,0,1,0,54,"Successful"
"We [[offered]] a job to her.","We [[be]] a job to her.",0.01655799150466919,0.9475651383399963,1,0,1,53,"Successful"
"A job [[offered]].","A job [[search]].",0.0367201566696167,0.9795697331428528,0,1,0,44,"Successful"
"Brown [[presented]] a plaque to Jones.","Brown [[memorial]] a plaque to Jones.",0.015981078147888184,0.9278382062911987,1,0,1,54,"Successful"
"Carmen [[bought]] Mary a dress.","Carmen [[finds]] Mary a dress.",0.01901322603225708,0.9382466077804565,1,0,1,54,"Successful"
"Carmen [[obtained]] the spare part at the hardware store.","Carmen [[is]] the spare part at the hardware store.",0.01624542474746704,0.87696373462677,1,0,1,56,"Successful"
"Michelle kept the desk with the [[papers]].","Michelle kept the desk with the [[others]].",0.11329132318496704,0.5249165296554565,0,1,0,54,"Successful"
"Frances [[hid]] the presents in the drawer.","Frances [[returned]] the presents in the drawer.",0.010123908519744873,0.8784493207931519,1,0,1,54,"Successful"
"The needle [[poked]] the cloth.","The needle [[was]] the cloth.",0.03738468885421753,0.6432511210441589,1,0,1,43,"Successful"
"Carrie [[touched]] that cat.","Carrie [[damn]] that cat.",0.0099107027053833,0.9303538203239441,1,0,1,45,"Successful"
"Herman whipped the sugar and the cream.","Herman whipped the sugar and the cream.",0.523125410079956,0.523125410079956,1,1,0,1,"Skipped"
"Linda [[taped]] the picture to the [[wall]].","Linda [[tapped]] the picture to the [[picture]].",0.008035659790039062,0.5180110931396484,1,0,1,103,"Successful"
"Linda taped the picture [[onto]] the wall.","Linda taped the picture [[as]] the wall.",0.007799804210662842,0.8288444876670837,1,0,1,44,"Successful"
"The [[child]] and her mother clung together.","The [[tra]] and her mother clung together.",0.22483211755752563,0.7001119256019592,1,0,1,54,"Successful"
